REPORTING_PERIOD_START,REPORTING_PERIOD_END,GROUP_TYPE,ORG_CODE1,ORG_NAME1,ORG_CODE2,ORG_NAME2,MEASURE_ID,MEASURE_NAME,MEASURE_VALUE_SUPPRESSED
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M105,Count_BPDAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M106,Count_EyeMoveDesenReproAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M107,Count_MindfulAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M108,Count_OtherHIAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M110,Count_CBTAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M111,Count_IPTAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M112,Mean_HISessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M113,Mean_CBTSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M114,Mean_BPDSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M115,Mean_CounsellingSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M116,Mean_IPTSession,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M117,Mean_CouplesSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M119,Mean_OtherHISessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M120,Mean_LiSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M141,Mean_ApptsFinishedCourseTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M142,Median_ApptsFinishedCourseTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M143,Max_ApptsFinishedCourseTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M144,Min_ApptsFinishedCourseTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M153,Count_EndedBeforeTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M179,Count_NotAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M180,Percentage_NotAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M184,Count_SecondTreatment,5
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M185,Count_Improvement,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M186,Percentage_Improvement,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M187,Count_NoReliableChange,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M189,Count_Deterioration,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M191,Count_Recovery,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M192,Percentage_Recovery,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M193,Count_ReliableRecovery,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M195,Percentage_ReliableRecovery,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M196,Count_FirstADSMOrGADOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M197,Count_NoADSMOrGAD,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M198,Count_PairedADSMOrGAD,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M199,Count_FirstPHQOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M200,Count_NoPHQ,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M201,Count_PairedPHQ,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M202,Count_PairedPHQAndADSMOrGAD,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M203,Count_ADSMFinishedTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M204,Count_AppropriatePairedADSM,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M205,Percentage_AppropriatePairedADSM,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M212,Count_WSASWPairedScores,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M213,Mean_FirstWSASW,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M214,Median_FirstWSASW,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M215,Mean_LastWSASW,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M216,Median_LastWSASW,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M217,Count_WSASHMPairedScores,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M218,Mean_FirstWSASHM,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M219,Median_FirstWSASHM,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M220,Mean_LastWSASHM,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M221,Median_LastWSASHM,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M222,Count_WSASSLAPairedScores,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M223,Mean_FirstWSASSLA,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M224,Median_FirstWSASSLA,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M225,Mean_LastWSASSLA,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M226,Median_LastWSASSLA,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M227,Count_WSASPLAPairedScores,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M228,Mean_FirstWSASPLA,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M229,Median_FirstWSASPLA,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M230,Mean_LastWSASPLA,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M231,Median_LastWSASPLA,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M232,Count_WSASRPairedScores,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M233,Mean_FirstWSASR,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M234,Median_FirstWSASR,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M235,Mean_LastWSASR,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M236,Median_LastWSASR,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M271,Count_FirstIntegratedContact,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M272,Count_FirstIntegratedTreatment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M273,Count_FinishedIntegratedReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M274,Count_FinishedIntegratedReferralsCoreOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M275,Count_IntegratedReferralsAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M276,Count_IntegratedReferralsNotAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M277,Count_IntegratedReferralsRecovered,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M278,Percentage_IntegratedReferralsRecovered,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M283,Count_IntegratedReferralsCoreOnlyAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M284,Count_IntegratedReferralsCoreOnlyNotAtCaseness,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M285,Count_IntegratedReferralsCoreOnlyRecovered,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M286,Percentage_IntegratedReferralsCoreOnlyRecovered,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M287,Count_MHDropInReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M340,Count_EndedIncompleteAssessment,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M341,Count_EndedBeforePatientRequested,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M342,Count_EndedNotAssessed,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M343,Count_InternetEnabledTherapySessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M344,Count_EndedBeforeCareProfessionalPlanned,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M345,Count_MaternityServiceReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DAX02,MIND IN MID HERTS - HATFIELD ROAD,M346,Count_CommunitySignpostingAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M001,Count_ReferralsReceived,15
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M002,Count_SelfReferrals,5
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M003,Count_GPReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M004,Count_HealthVisitorReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M005,Count_OtherPrimaryCareReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M006,Count_CarerReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M007,Count_LAReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M008,Count_EmployerReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M009,Count_JusticeSystemReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M010,Count_ChildHealthReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M011,Count_IndependentVoluntaryReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M012,Count_SecondaryCareReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M013,Count_OtherMHReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M014,Count_InternalReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M017,Count_OtherReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M018,Count_IAPTReferrals,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M019,Count_OpenReferralNoActivity60days,70
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M020,Count_OpenReferralNoActivity61to90days,25
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M021,Count_OpenReferralNoActivity91to120days,15
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M022,Count_OpenReferralNoActivityOver120days,110
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M023,Count_FirstAssessment,15
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M024,Count_FirstAssessment28days,10
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M025,Count_FirstAssessment29to56days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M026,Count_FirstAssessment57to90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M027,Count_FirstAssessmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M028,Count_EndedBeforeAssessment,10
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M029,Count_WaitingForAssessment,70
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M030,Count_WaitingForAssessmentOver90days,35
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M031,Count_FirstTreatment,15
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M032,Count_FirstTreatment28days,10
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M033,Count_FirstTreatment29to56days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M034,Count_FirstTreatment57to90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M035,Count_FirstTreatmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M036,Count_FirstTreatment6Weeks,10
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M037,Count_FirstTreatment18Weeks,15
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M038,Count_WaitingForTreatment,75
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M039,Count_WaitingForTreatment0to2weeks,5
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M040,Count_WaitingForTreatment0to4weeks,5
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M041,Count_WaitingForTreatment0to6weeks,20
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M042,Count_WaitingForTreatment0to12weeks,35
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M043,Count_WaitingForTreatment0to18weeks,50
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M044,Count_WaitingForTreatmentOver18weeks,25
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M045,Count_WaitingForTreatmentOver90days,40
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M046,Count_FirstToSecondTreatmentOver28days,5
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M047,Count_FirstToSecondTreatmentOver90days,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M048,Mean_WaitEnteredTreatment,9.4
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M049,Median_WaitEnteredTreatment,2
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M050,Mean_WaitFinishedCourseTreatment,15.1
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M051,Median_WaitFinishedCourseTreatment,3
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M052,Count_FirstTreatment6WeeksFinishedCourseTreatment,20
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M053,Percentage_FirstTreatment6WeeksFinishedCourseTreatment,90
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M054,Count_FirstTreatment18WeeksFinishedCourseTreatment,20
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M055,Percentage_FirstTreatment18WeeksFinishedCourseTreatment,100
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M056,Count_EndedReferrals,30
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M057,Count_EndedNotSuitable,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M058,Count_EndedSignposted,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M059,Count_EndedMutualAgreement,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M060,Count_EndedReferredElsewhere,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M061,Count_EndedDeclined,15
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M062,Count_EndedDeceasedAssessedOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M063,Count_EndedUnknownAssessedOnly,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M066,Count_EndedCompleted,15
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M069,Count_EndedDeceasedTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M070,Count_EndedUnknownTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M071,Count_EndedInvalid,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M072,Count_EndedNoReasonRecorded,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M073,Count_EndedNotSeen,5
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M074,Count_EndedSeenNotTreated,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M075,Count_EndedTreatedOnce,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M076,Count_FinishedCourseTreatment,20
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M082,Count_Appointments,135
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M083,Count_ApptsCancelledPatient,10
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M084,Count_ApptsDNA,25
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M085,Count_ApptsCancelledProvider,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M086,Count_ApptsAttended,100
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M087,Count_ApptsAttendedLate,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M088,Count_ApptsLateNotSeen,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M089,Count_ApptsFinishedCourseTreatment,135
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M090,Count_GuideSelfHelpBookAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M091,Count_NonGuideSelfHelpBookAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M092,Count_GuideSelfHelpCompAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M093,Count_NonGuideSelfHelpCompAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M095,Count_StructPhysActAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M097,Count_PsychoEducPeerSuppAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M098,Count_OtherLIAppts,30
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M099,Count_EmploySuppAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M100,Count_AppRelaxAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1001,Count_FacetoFaceAppts,30
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1002,Count_TelephoneAppts,20
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1004,Count_TalktypeAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1005,Count_EmailAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1006,Count_SMSAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1007,Count_InstantMessagingAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1008,Count_ConsMediumOtherAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1009,Count_ConsMediumUnknownAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1010,Percentage_Deterioration,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1014,Count_ApptsStaffQualified,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1015,Count_ApptsStaffInTraining,20
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1016,Count_ApptsStaffNotQualifiedOrInTraining,10
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1017,Count_ApptsMissingQualificationsAndTraining,70
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1018,Count_ConsMediumVideoConsultAppts,55
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1019,Count_ConsMediumMessageBoardAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M102,Count_CoupleTherapyDepAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M1020,Count_ConsMediumChatRoomAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M103,Count_CollabCareAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M104,Count_CounselDepAppts,35
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M105,Count_BPDAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M106,Count_EyeMoveDesenReproAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M107,Count_MindfulAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M108,Count_OtherHIAppts,15
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M110,Count_CBTAppts,5
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M111,Count_IPTAppts,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M112,Mean_HISessions,5.2
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M113,Mean_CBTSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M114,Mean_BPDSessions,*
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M115,Mean_CounsellingSessions,6.1
01/08/2022,31/08/2022,Provider,all,all CCGs,DH0,CITY AND HACKNEY MIND,M116,Mean_IPTSession,*
